ind_unique,hhid,indid,s1q2,s1q5,s2q7a,s2q8,s2q18,s2q11,s2q12,s2q13,s4q1,s4q2,s4q3,s4q4,s4q5,s4q6,s4q7,s4q8,s4q9,s5q1,s5q2,s5q3,s5q4,s5q5,s5q6,s5q7,s5q8,s5q9,s5q10,s5q11,s5q12,s5q13_1,s5q13_2,s5q13_3,s5q14,s5q14_b,s5q15,s5q16,s5q17,s5q18,s5q19,s5q20,s5q21,s5q22,s5q23,s5q24,s5q25,s9q2,s9q2_a,s9q3,s9q3_a,s9q4,s9q5,s9q6,s9q7,hhsize,famnum,famsize,speak_arabic,speak_english,speak_swahili,speak_other,read_arabic,read_english,read_swahili,read_other,write_arabic,write_english,write_swahili,write_other,weight
"446901","4469","01","Village 3","Yes","Yes","Yes","Yes","Female","35 to 39","South Sudan","No",,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Unemployed (seeking employment)",,"Less than 1 week","No jobs available in the area",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",4,1,4,"yes",,,"yes",,,,,,,,,5.5571685
"446902","4469","02","Village 3","Yes","No","No","No","Female","00 to 04","South Sudan","Yes","Yes","Early childhood education",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",4,1,4,,,,"yes",,,,,,,,,5.5571685
"446903","4469","03","Village 3","Yes","No","No","No","Female","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",4,1,4,,,,,,,,,,,,,5.5571685
"446904","4469","04","Village 3","Yes","No","No","No","Male","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",4,1,4,,,,,,,,,,,,,5.5571685
"447101","4471","01","Village 3","Yes","No","No","No","Female","60 or more","South Sudan","No",,,,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"Yes – a lot of difficulty","Yes – some difficulty","No – no difficulty","No – no difficulty",4,1,4,,,,"yes",,,,,,,,,5.5571685
"447102","4471","02","Village 3","Yes","Yes","Yes","Yes","Female","40 to 44","South Sudan","No",,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Housewife / family responsibilities",,"Would not be available","Unable to find work requiring his/her skills",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",4,1,4,,,,"yes",,,,,,,,,5.5571685
"447103","4471","03","Village 3","Yes","No","No","No","Female","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",4,1,4,,,,"yes",,,,,,,,,5.5571685
"447104","4471","04","Village 3","Yes","No","No","No","Male","05 to 09","South Sudan","Yes","Yes","Early childhood education",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",4,1,4,,,,"yes",,,,,,,,,5.5571685
"448201","4482","01","Village 3","Yes","Yes","Yes","Yes","Female","20 to 24","South Sudan","Yes","No",,"Primary","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"Yes",,"Placed or answered job advertisements","Looked at job advertisements","Waited at the street side or other place where casual workers are found","Housewife / family responsibilities",12,"Less than 1 week",,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,"yes","yes",,,,"yes",,,,"yes",,,5.5571685
"448202","4482","02","Village 3","Yes","No","No","No","Female","15 to 19","South Sudan","Yes","Yes","Secondary",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"Would not be available","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,"yes","yes",,,,"yes","yes",,,"yes","yes",,5.5571685
"448203","4482","03","Village 3","Yes","No","No","No","Male","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes – some difficulty","No","No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,"yes","yes","yes",,,"yes","yes",,,"yes","yes",,5.5571685
"448204","4482","04","Village 3","Yes","No","No","No","Female","05 to 09","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,"yes",,,,,"yes",,,,"yes",,,5.5571685
"448205","4482","05","Village 3","Yes","No","No","No","Female","05 to 09","South Sudan","Yes","Yes","Early childhood education",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,"yes",,,,,,,,,,,,5.5571685
"448206","4482","06","Village 3","Yes","No","No","No","Male","05 to 09","South Sudan","Yes","Yes","Early childhood education",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,"yes",,,,,,,,,,,,5.5571685
"448207","4482","07","Village 3","Yes","No","No","No","Male","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,,,,,,,,,,,,,5.5571685
"449101","4491","01","Village 3","Yes","Yes","Yes","Yes","Female","20 to 24","South Sudan","Yes","No",,"Primary","Yes","No","No","No","No","No","No","No","No","No","Yes",,,,,,,,,,,,,,,,,,,,,0,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",6,1,6,"yes",,,"yes",,,,,,,,,5.5571685
"449102","4491","02","Village 3","Yes","No","No","No","Male","15 to 19","South Sudan","Yes","Yes","Secondary",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"Would not be available","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",6,1,6,"yes","yes","yes","yes",,"yes",,,,"yes",,,5.5571685
"449103","4491","03","Village 3","Yes","No","No","No","Male","15 to 19","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"Would not be available","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",6,1,6,"yes",,,"yes",,,,,,,,,5.5571685
"449104","4491","04","Village 3","Yes","No","No","No","Female","00 to 04","South Sudan","No",,,,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",6,1,6,,,,"yes",,,,,,,,,5.5571685
"449105","4491","05","Village 3","Yes","No","No","No","Male","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","Cannot do at all","Cannot do at all","Cannot do at all",6,1,6,,,,,,,,,,,,,5.5571685
"449106","4491","06","Village 3","Yes","No","No","No","Female","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,6,,,,,,,,,,,,,5.5571685
"449201","4492","01","Village 3","Yes","Yes","Yes","Yes","Female","25 to 29","South Sudan","Yes","No",,"Primary","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No",,,,,"Unemployed (seeking employment)",,"Less than 1 week","No jobs available in the area",,,"Yes – some difficulty","No","No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,"yes",,"yes","yes",,,,,,,,,5.5571685
"449202","4492","02","Village 3","Yes","No","No","No","Female","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,"yes",,"yes","yes",,"yes",,,,"yes",,,5.5571685
"449203","4492","03","Village 3","Yes","No","No","No","Male","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,"yes",,,"yes",,"yes",,,,"yes",,,5.5571685
"449204","4492","04","Village 3","Yes","No","No","No","Female","05 to 09","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,"yes",,,"yes",,,,,,,,,5.5571685
"449205","4492","05","Village 3","Yes","No","No","No","Female","05 to 09","South Sudan","Yes","Yes","Early childhood education",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,,,,"yes",,,,,,,,,5.5571685
"449206","4492","06","Village 3","Yes","No","No","No","Male","00 to 04","South Sudan","Yes","Yes","Early childhood education",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",7,1,7,,,,"yes",,,,,,,,,5.5571685
"449207","4492","07","Village 3","Yes","No","No","No","Female","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,,,,,,,,,,,,,5.5571685
"449501","4495","01","Village 3","Yes","Yes","Yes","Yes","Female","20 to 24","South Sudan","Yes","No",,"Primary","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Housewife / family responsibilities",,"Less than 1 week","No jobs available in the area",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",8,1,7,"yes",,,"yes",,,,,,,,,5.5571685
"449502","4495","02","Village 3","Yes","No","No","No","Male","20 to 24","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"Less than 1 week","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",8,1,7,"yes","yes","yes","yes",,"yes","yes",,,"yes","yes",,5.5571685
"449503","4495","03","Village 3","Yes","No","No","No","Male","15 to 19","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"More than 1 week but less than 2 weeks","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",8,1,7,"yes",,"yes","yes",,"yes","yes","yes",,"yes","yes","yes",5.5571685
"449504","4495","04","Village 3","Yes","No","No","No","Male","05 to 09","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",8,1,7,"yes",,"yes","yes",,,,,,,,,5.5571685
"449505","4495","05","Village 3","Yes","No","No","No","Female","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",8,1,7,,,,,,,,,,,,,5.5571685
"449506","4495","06","Village 3","Yes","No","No","No","Male","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",8,1,7,,,,,,,,,,,,,5.5571685
"449507","4495","07","Village 3","Yes","No","No","No","Female","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,7,,,,,,,,,,,,,5.5571685
"449508","4495","08","Village 3","Yes","Yes","No","No","Male","20 to 24","South Sudan","Yes","Yes","Secondary",,"Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"Less than 1 week","No jobs available in the area",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",8,2,1,"yes","yes",,"yes",,"yes",,"yes",,"yes",,"yes",5.5571685
"451001","4510","01","Village 3","Yes","Yes","No","Yes","Male","20 to 24","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","Yes",,,,"Full time student / pupil",,"Less than 1 week","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",5,1,5,"yes","yes","yes","yes",,"yes","yes",,,"yes","yes",,5.5571685
"451002","4510","02","Village 3","Yes","No","Yes","No","Female","15 to 19","South Sudan","No",,,,"Yes","No","No","No","No","No","No","Yes","Yes","No","No",,,,,,,,,,,,,,,,,,,,,1,"Small Scale Agriculture (Self-Employed)","No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",5,1,5,"yes",,,"yes",,,,,,,,,5.5571685
"451003","4510","03","Village 3","Yes","No","No","No","Male","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",5,1,5,"yes","yes","yes","yes",,"yes","yes",,,"yes","yes",,5.5571685
"451004","4510","04","Village 3","Yes","No","No","No","Female","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,,,,,,,,,,,,,5.5571685
"451005","4510","05","Village 3","Yes","No","No","No","Male","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",5,1,5,,,,,,,,,,,,,5.5571685
"451401","4514","01","Village 3","Yes","Yes","No","Yes","Female","50 to 54","South Sudan","Yes","No",,"Primary","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Housewife / family responsibilities",,"In 2 to 4 weeks","Unable to find work requiring his/her skills",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",4,1,4,"yes",,,"yes",,,,,,,,,5.5571685
"451402","4514","02","Village 3","Yes","No","No","No","Male","30 to 44","South Sudan","Yes","No",,"Primary","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes",,,,,,,,,,,,,,,,,,,,,2,"Other","No – no difficulty",,"Yes – some difficulty","No","No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",4,1,4,"yes",,,,"yes",,,,"yes",,,,5.5571685
"451403","4514","03","Village 3","Yes","No","Yes","No","Female","20 to 24","South Sudan","Yes","Yes","Secondary",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","Yes",,,,,,,,,,,,,,,,,,,,,1,"Other","No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",4,1,4,"yes","yes","yes",,"yes","yes",,,"yes","yes",,,5.5571685
"451404","4514","04","Village 3","Yes","No","No","No","Female","20 to 24","South Sudan","Yes","Yes","Secondary",,"Yes","Yes","Yes","No","Yes","No","No","No","No","No","Yes",,,,,,,,,,,,,,,,,,,,,1,"Other","No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",4,1,4,"yes","yes","yes",,"yes","yes",,,"yes","yes",,,5.5571685
"451501","4515","01","Village 3","Yes","Yes","Yes","Yes","Male","25 to 29","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"Would not be available","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",8,1,7,"yes","yes",,"yes",,"yes",,"yes",,"yes",,"yes",5.5571685
"451502","4515","02","Village 3","Yes","No","No","No","Female","20 to 24","South Sudan","Yes","Yes","Primary",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","Yes",,,,"Full time student / pupil",,"Less than 1 week","No jobs available in the area",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",8,1,7,"yes",,"yes","yes",,"yes",,"yes",,,,,5.5571685
"451503","4515","03","Village 3","Yes","No","No","No","Male","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",8,1,7,"yes",,,"yes",,,,,,,,,5.5571685
"451504","4515","04","Village 3","Yes","No","No","No","Male","05 to 09","South Sudan","Yes","Yes","Early childhood education",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",8,1,7,"yes",,,"yes",,,,,,,,,5.5571685
